flown_key;customer_key;leg_origin_key;leg_dest_key;trip_origin_key;trip_dest_key;flight_key;fare_class_key;channel_key;fare;miles;minutes_late;ticket_number
58;80;5;2;18;2;95;4;4;145;765;0;1789
66;80;2;1;2;18;10;2;2;255;1342;0;1789
66;80;1;18;2;18;98;4;3;254;1335;0;1789
66;80;12;14;12;20;22;1;4;244;1286;0;3920
66;80;14;20;12;20;98;1;3;17;90;0;3920
68;80;20;16;20;12;12;2;3;370;1947;0;3920
68;80;16;12;20;12;79;4;2;66;348;0;3920
62;80;12;10;12;7;21;3;2;87;456;0;382
62;80;10;7;12;7;98;3;1;333;1755;56;382
71;80;7;20;7;12;17;1;1;133;700;0;382
71;80;20;12;7;12;97;1;2;223;1172;0;382
67;80;2;5;2;5;3;2;3;157;824;0;4626
70;80;5;2;5;2;19;1;2;348;1831;0;4626
63;80;7;18;7;5;12;4;3;374;1967;49;1348
63;80;18;5;7;5;93;2;1;287;1511;85;1348
69;80;5;4;5;7;3;1;1;259;1363;0;1348
69;80;4;7;5;7;81;4;3;67;355;0;1348
78;80;7;10;7;6;22;4;1;54;284;0;2159
78;80;10;6;7;6;92;3;2;367;1934;0;2159
82;80;6;20;6;7;1;4;2;57;300;0;2159
82;80;20;7;6;7;99;2;4;58;307;0;2159
73;80;19;17;19;4;19;1;4;132;693;0;5809
73;80;17;4;19;4;87;3;1;76;399;0;5809
75;80;4;10;4;19;21;4;3;222;1169;0;5809
75;80;10;19;4;19;81;4;2;67;350;0;5809
90;80;5;9;5;9;11;3;3;120;629;0;9471
91;80;9;5;9;5;11;2;3;36;189;0;9471
90;80;11;2;11;13;24;1;2;271;1427;0;4405
90;80;2;13;11;13;84;4;2;136;717;0;4405
95;80;13;11;13;11;7;2;1;189;994;0;4405
98;80;2;6;2;10;19;4;3;357;1879;0;8619
98;80;6;10;2;10;77;3;4;47;246;0;8619
107;80;10;2;10;2;14;2;3;241;1271;0;8619
126;80;14;7;14;9;20;4;1;330;1739;0;2462
126;80;7;9;14;9;94;4;1;359;1889;0;2462
130;80;9;14;9;14;7;2;3;352;1854;0;2462
115;80;18;9;18;13;11;4;2;313;1646;0;7273
115;80;9;13;18;13;76;1;2;285;1499;0;7273
123;80;13;2;13;18;22;4;3;327;1721;0;7273
123;80;2;18;13;18;92;2;3;124;653;0;7273
136;80;10;19;10;19;8;4;4;283;1492;0;732
141;80;19;3;19;10;2;4;3;183;965;0;732
141;80;3;10;19;10;89;3;3;284;1497;0;732
146;80;16;13;16;1;7;2;2;170;897;1;5575
146;80;13;1;16;1;98;2;3;160;840;0;5575
155;80;1;4;1;16;12;2;2;218;1145;0;5575
155;80;4;16;1;16;75;4;1;132;693;0;5575
132;80;13;19;13;16;7;4;4;69;364;0;5549
132;80;19;16;13;16;83;1;2;8;41;0;5549
134;80;16;13;16;13;3;1;2;311;1638;0;5549
151;80;19;3;19;20;25;3;3;240;1263;0;9496
151;80;3;20;19;20;96;2;2;57;299;0;9496
153;80;20;19;20;19;10;1;3;266;1401;0;9496
143;80;4;9;4;13;25;4;2;119;624;43;3564
143;80;9;13;4;13;91;2;2;375;1974;0;3564
144;80;13;4;13;4;11;4;1;203;1067;0;3564
178;80;14;20;14;13;9;3;2;12;63;0;9069
178;80;20;13;14;13;82;3;1;129;679;80;9069
183;80;13;14;13;14;18;3;1;150;788;0;9069
169;80;13;14;13;16;17;4;4;179;943;0;3439
169;80;14;16;13;16;82;4;1;293;1542;0;3439
173;80;16;3;16;13;12;2;4;212;1114;0;3439
173;80;3;13;16;13;90;2;2;49;260;0;3439
175;80;12;5;12;14;2;3;1;14;72;0;4100
175;80;5;14;12;14;88;2;4;227;1195;0;4100
182;80;14;1;14;12;23;3;1;207;1089;0;4100
182;80;1;12;14;12;93;3;1;139;730;0;4100
177;80;17;18;17;18;1;3;1;240;1264;0;1998
177;80;3;2;3;8;4;1;2;320;1685;0;4433
177;80;2;8;3;8;92;2;3;330;1739;0;4433
178;80;8;3;8;3;5;2;3;372;1956;0;4433
17;81;7;18;7;18;5;1;2;326;1718;0;9500
24;81;18;1;18;7;25;4;3;144;758;0;9500
24;81;1;7;18;7;77;4;2;345;1817;0;9500
18;81;7;6;7;1;9;1;2;298;1570;0;8162
18;81;6;1;7;1;90;2;2;238;1255;0;8162
23;81;1;7;1;7;10;4;2;54;283;0;8162
37;81;14;9;14;9;4;2;3;153;803;0;8519
46;81;9;15;9;14;15;3;1;268;1412;0;8519
46;81;15;14;9;14;82;3;4;112;591;0;8519
45;81;15;9;15;3;23;2;2;33;172;0;8717
45;81;9;3;15;3;91;3;3;154;813;0;8717
47;81;3;16;3;15;6;1;1;129;681;0;8717
47;81;16;15;3;15;86;4;1;362;1907;0;8717
53;81;6;5;6;5;14;2;1;340;1791;0;1522
54;81;5;6;5;6;4;3;4;34;177;0;1522
49;81;20;17;20;17;19;1;3;314;1650;0;6627
51;81;17;3;17;20;5;1;1;96;504;0;6627
51;81;3;20;17;20;86;4;2;184;968;0;6627
56;81;15;11;15;11;8;1;3;187;982;0;2727
57;81;11;17;11;15;2;3;1;186;977;0;2727
57;81;17;15;11;15;93;3;1;191;1004;0;2727
72;81;13;16;13;16;4;2;2;131;691;0;6985
75;81;16;5;16;13;14;3;1;82;433;0;6985
75;81;5;13;16;13;99;2;3;358;1885;0;6985
82;81;12;19;12;19;19;3;4;58;306;0;8169
90;81;19;12;19;12;10;1;4;258;1358;0;8169
84;81;10;5;10;5;8;3;4;151;796;0;6705
90;81;5;15;5;10;21;4;3;128;673;0;6705
90;81;15;10;5;10;82;4;1;307;1617;0;6705
72;81;2;6;2;6;15;3;3;233;1226;0;7372
79;81;6;2;6;2;10;4;1;287;1512;0;7372
82;81;12;9;12;1;8;2;3;231;1216;0;3936
82;81;9;1;12;1;94;1;1;219;1155;0;3936
89;81;1;18;1;12;1;1;3;336;1768;0;3936
89;81;18;12;1;12;90;4;2;214;1128;0;3936
91;81;17;5;17;5;19;4;1;140;737;0;4765
99;81;5;4;5;17;25;1;4;365;1919;81;4765
99;81;4;17;5;17;99;1;3;178;935;0;4765
108;81;13;5;13;18;7;3;4;376;1977;0;587
108;81;5;18;13;18;97;1;2;77;405;0;587
117;81;18;13;18;13;13;1;2;144;759;0;587
107;81;4;13;4;13;13;2;3;214;1127;0;8572
108;81;13;3;13;4;4;3;3;374;1968;0;8572
108;81;3;4;13;4;98;1;4;37;193;0;8572
126;81;18;13;18;2;24;1;1;116;611;0;8657
126;81;13;2;18;2;83;1;1;54;282;0;8657
128;81;2;12;2;18;14;1;1;215;1132;0;8657
128;81;12;18;2;18;84;3;3;213;1123;0;8657
140;81;13;8;13;12;10;1;3;117;616;78;8195
140;81;8;12;13;12;80;2;4;76;398;0;8195
146;81;12;20;12;13;15;2;2;235;1237;0;8195
146;81;20;13;12;13;81;1;2;266;1398;0;8195
145;81;8;3;8;13;7;2;3;212;1117;0;2631
145;81;3;13;8;13;84;3;2;52;275;0;2631
154;81;13;8;13;8;1;3;3;287;1508;0;2631
140;81;20;15;20;15;12;1;4;165;869;0;1405
146;81;15;20;15;20;12;2;1;294;1546;0;1405
139;81;1;4;1;15;18;4;1;375;1975;82;9419
139;81;4;15;1;15;91;2;2;224;1180;0;9419
146;81;15;20;15;1;7;4;1;15;78;0;9419
146;81;20;1;15;1;97;3;2;195;1024;0;9419
168;81;9;17;9;17;14;2;4;358;1884;0;290
173;81;17;9;17;9;16;4;1;86;453;0;290
152;81;11;9;11;19;3;2;4;146;771;0;7225
152;81;9;19;11;19;84;2;3;141;743;0;7225
155;81;19;13;19;11;7;3;2;193;1018;0;7225
155;81;13;11;19;11;98;4;4;236;1241;0;7225
169;81;4;13;4;13;11;4;1;140;736;0;469
174;81;13;15;13;4;13;4;2;102;539;0;469
174;81;15;4;13;4;76;4;4;14;75;0;469
179;81;16;19;16;19;11;2;4;347;1828;0;5650
184;81;19;16;19;16;19;3;4;30;160;0;5650
27;82;7;9;7;12;15;4;1;107;564;0;6902
27;82;9;12;7;12;92;1;3;60;317;0;6902
30;82;12;7;12;7;14;2;3;351;1848;0;6902
21;82;20;6;20;6;10;1;2;50;263;0;4434
30;82;6;1;6;20;8;2;3;353;1858;0;4434
30;82;1;20;6;20;85;2;1;268;1409;0;4434
23;82;19;12;19;12;15;1;1;257;1350;0;288
26;82;12;3;12;19;23;2;3;184;966;0;288
26;82;3;19;12;19;98;3;2;213;1122;0;288
47;82;13;5;13;18;11;1;3;339;1782;0;860
47;82;5;18;13;18;94;1;1;370;1949;0;860
56;82;18;16;18;13;7;3;3;183;965;0;860
56;82;16;13;18;13;91;2;1;190;1001;13;860
47;82;20;5;20;5;14;3;3;302;1590;86;9013
48;82;5;20;5;20;6;1;2;143;754;0;9013
54;82;19;14;19;14;2;3;2;287;1512;0;3318
55;82;14;3;14;19;2;4;2;233;1226;0;3318
55;82;3;19;14;19;91;2;2;376;1978;0;3318
66;82;1;6;1;6;18;3;1;23;120;0;8370
73;82;6;10;6;1;8;4;3;140;738;0;8370
73;82;10;1;6;1;97;4;3;136;718;0;8370
56;82;13;20;13;20;20;3;4;334;1760;0;4851
58;82;20;13;20;13;8;4;4;36;190;0;4851
72;82;19;20;19;3;19;4;3;376;1981;0;3200
72;82;20;3;19;3;87;1;4;167;880;0;3200
79;82;3;19;3;19;19;3;2;113;596;0;3200
89;82;6;5;6;19;7;3;4;21;108;0;213
89;82;5;19;6;19;90;3;1;69;363;0;213
99;82;19;8;19;6;2;3;1;185;973;0;213
99;82;8;6;19;6;79;1;4;59;308;0;213
74;82;12;9;12;9;15;2;4;295;1553;0;9584
83;82;9;7;9;12;11;1;4;208;1093;0;9584
83;82;7;12;9;12;91;1;1;168;883;0;9584
79;82;11;9;11;9;19;1;3;26;137;0;5459
84;82;9;11;9;11;3;2;3;212;1114;84;5459
88;82;14;16;14;16;9;1;1;170;894;0;3843
97;82;16;14;16;14;19;3;3;175;919;0;3843
118;82;11;9;11;12;16;4;3;135;713;0;9309
118;82;9;12;11;12;98;3;4;346;1820;0;9309
127;82;12;1;12;11;6;2;3;103;541;0;9309
127;82;1;11;12;11;84;2;3;173;912;0;9309
100;82;12;6;12;6;15;4;3;177;931;0;4898
110;82;6;12;6;12;5;1;2;303;1595;0;4898
117;82;13;18;13;18;4;2;4;131;692;67;8633
121;82;18;13;18;13;15;2;1;32;170;0;8633
137;82;13;15;13;15;9;2;1;68;356;0;5690
140;82;15;4;15;13;22;1;2;14;75;0;5690
140;82;4;13;15;13;77;2;3;17;92;0;5690
124;82;12;7;12;13;22;3;2;98;516;0;7254
124;82;7;13;12;13;77;3;3;287;1513;77;7254
133;82;13;6;13;12;10;3;3;3;17;0;7254
133;82;6;12;13;12;86;1;3;353;1856;0;7254
138;82;2;12;2;12;11;3;4;299;1573;0;321
148;82;12;2;12;2;19;1;1;279;1466;0;321
163;82;20;10;20;10;1;4;2;271;1425;0;2360
168;82;10;20;10;20;16;1;1;36;192;0;2360
166;82;6;18;6;16;2;3;1;92;482;0;5178
166;82;18;16;6;16;79;1;2;108;571;0;5178
175;82;16;6;16;6;15;4;3;179;940;0;5178
155;82;17;2;17;2;1;3;1;327;1722;0;7328
163;82;2;17;2;17;19;3;3;56;293;0;7328
180;82;14;4;14;5;11;1;1;32;167;0;4777
180;82;4;5;14;5;83;3;4;303;1595;0;4777
175;82;10;11;10;11;17;3;2;49;259;85;9608
180;82;11;15;11;10;19;1;1;69;363;0;9608
180;82;15;10;11;10;95;4;2;10;54;0;9608
183;82;11;9;11;9;9;4;1;201;1058;0;5375
22;83;9;10;9;2;6;4;1;192;1011;0;7147
22;83;10;2;9;2;77;1;2;93;487;0;7147
27;83;2;13;2;9;14;2;4;240;1264;0;7147
27;83;13;9;2;9;87;2;2;51;271;0;7147
22;83;9;20;9;20;10;3;2;253;1329;0;3336
27;83;20;9;20;9;6;3;4;113;593;0;3336
43;83;16;3;16;3;11;4;2;193;1016;0;6041
49;83;3;14;3;16;1;2;1;311;1635;0;6041
49;83;14;16;3;16;88;2;3;312;1644;44;6041
49;83;17;10;17;18;8;2;3;211;1108;16;225
49;83;10;18;17;18;90;2;1;56;293;0;225
53;83;18;11;18;17;20;2;2;205;1079;0;225
53;83;11;17;18;17;80;1;3;231;1216;39;225
50;83;2;4;2;3;2;1;4;160;842;0;503
50;83;4;3;2;3;98;2;4;30;156;0;503
56;83;3;20;3;2;25;4;3;153;807;0;503
56;83;20;2;3;2;88;3;2;357;1877;0;503
62;83;8;15;8;15;10;3;4;92;486;0;6293
67;83;15;5;15;8;21;1;4;93;488;0;6293
67;83;5;8;15;8;95;1;1;246;1297;0;6293
61;83;19;12;19;12;20;1;4;9;48;0;1992
63;83;12;19;12;19;3;1;2;341;1793;0;1992
59;83;11;2;11;19;1;3;2;276;1455;89;9717
59;83;2;19;11;19;78;3;1;229;1207;0;9717
69;83;19;6;19;11;8;4;2;247;1302;0;9717
69;83;6;11;19;11;90;2;4;11;59;72;9717
83;83;8;11;8;10;13;4;1;243;1279;0;3496
83;83;11;10;8;10;75;2;2;146;768;0;3496
90;83;10;9;10;8;7;4;3;312;1642;0;3496
90;83;9;8;10;8;84;4;2;13;68;0;3496
69;83;5;12;5;12;12;4;3;51;267;0;4145
77;83;12;18;12;5;4;3;2;149;786;0;4145
77;83;18;5;12;5;88;4;3;352;1853;0;4145
89;83;19;13;19;16;18;3;1;188;992;0;2837
89;83;13;16;19;16;84;2;2;250;1315;0;2837
91;83;16;19;16;19;16;1;1;39;207;0;2837
100;83;18;11;18;11;7;2;1;199;1049;55;3184
106;83;11;18;11;18;20;1;3;89;467;0;3184
112;83;5;4;5;16;16;2;3;136;717;0;4435
112;83;4;16;5;16;98;1;4;279;1471;0;4435
116;83;16;2;16;5;25;3;1;231;1214;0;4435
116;83;2;5;16;5;77;2;3;325;1711;12;4435
106;83;17;4;17;18;22;2;4;174;917;31;451
106;83;4;18;17;18;75;4;2;62;325;0;451
111;83;18;17;18;17;19;4;1;324;1704;0;451
101;83;9;1;9;1;5;2;4;171;902;0;9520
106;83;1;9;1;9;8;4;4;378;1990;0;9520
111;83;16;2;16;2;6;4;2;29;152;0;4641
116;83;2;5;2;16;5;4;2;29;151;0;4641
116;83;5;16;2;16;92;3;4;241;1267;0;4641
114;83;13;7;13;10;13;3;3;54;282;0;5246
114;83;7;10;13;10;81;3;2;238;1251;0;5246
117;83;10;13;10;13;4;4;4;106;557;0;5246
129;83;11;10;11;14;12;1;4;337;1775;0;3886
129;83;10;14;11;14;89;2;3;136;716;0;3886
137;83;14;11;14;11;7;3;4;84;443;0;3886
136;83;10;2;10;2;19;4;1;16;82;0;9808
137;83;2;10;2;10;16;2;1;101;529;0;9808
136;83;7;14;7;14;6;2;2;260;1369;0;9535
146;83;14;7;14;7;5;1;2;165;868;0;9535
165;83;7;10;7;17;15;1;3;297;1561;0;7535
165;83;10;17;7;17;80;4;1;107;561;0;7535
174;83;17;7;17;7;14;3;1;44;230;0;7535
162;83;17;7;17;7;2;1;4;95;499;74;7589
169;83;7;5;7;17;20;3;1;63;329;0;7589
169;83;5;17;7;17;96;3;2;78;412;0;7589
161;83;19;6;19;6;16;1;1;89;468;0;2325
170;83;6;19;6;19;12;4;4;66;347;0;2325
172;83;17;14;17;12;9;3;4;154;812;0;1849
172;83;14;12;17;12;93;4;2;63;333;24;1849
174;83;12;17;12;17;16;1;2;315;1659;0;1849
177;83;9;18;9;10;24;3;1;20;107;0;8271
177;83;18;10;9;10;88;2;3;93;487;0;8271
184;83;10;8;10;9;7;2;4;118;622;0;8271
184;83;8;9;10;9;89;2;4;130;686;0;8271
25;84;5;10;5;13;10;3;2;42;223;0;3440
25;84;10;13;5;13;84;4;1;223;1174;0;3440
26;84;13;19;13;5;8;3;3;329;1732;0;3440
26;84;19;5;13;5;96;3;2;363;1913;0;3440
21;84;7;15;7;15;15;2;4;264;1392;0;6788
30;84;15;17;15;7;3;1;2;58;306;0;6788
30;84;17;7;15;7;99;3;1;76;400;0;6788
43;84;1;20;1;6;13;1;1;244;1284;0;7729
43;84;20;6;1;6;89;4;2;14;76;0;7729
46;84;6;10;6;1;22;1;2;260;1368;65;7729
46;84;10;1;6;1;95;4;4;252;1326;0;7729
51;84;14;4;14;17;8;2;2;366;1927;0;9003
51;84;4;17;14;17;89;3;1;328;1724;0;9003
58;84;17;10;17;14;18;2;1;67;353;0;9003
58;84;10;14;17;14;94;4;2;238;1252;0;9003
50;84;2;18;2;11;9;1;2;259;1362;0;9104
50;84;18;11;2;11;81;1;3;64;335;0;9104
57;84;11;8;11;2;23;4;2;115;607;0;9104
57;84;8;2;11;2;96;4;4;17;87;0;9104
49;84;18;6;18;16;1;1;2;177;932;37;1550
49;84;6;16;18;16;99;2;1;322;1693;0;1550
59;84;16;18;16;18;13;1;2;159;838;0;1550
53;84;13;16;13;8;1;1;3;151;796;0;9998
53;84;16;8;13;8;90;3;1;111;584;0;9998
58;84;8;13;8;13;3;3;4;302;1590;0;9998
62;84;9;20;9;20;14;1;3;207;1087;0;7101
69;84;20;14;20;9;8;4;1;328;1727;0;7101
69;84;14;9;20;9;96;1;1;160;841;0;7101
70;84;12;14;12;14;6;1;4;189;995;0;6415
76;84;14;17;14;12;6;4;1;358;1885;0;6415
76;84;17;12;14;12;84;2;1;50;264;92;6415
81;84;10;1;10;19;22;2;2;347;1827;0;6007
81;84;1;19;10;19;83;2;3;86;455;0;6007
90;84;19;10;19;10;8;3;2;180;945;0;6007
100;84;9;8;9;8;13;1;4;102;538;0;7392
103;84;8;9;8;9;10;1;1;133;702;0;7392
99;84;19;13;19;13;7;2;2;134;705;0;1996
107;84;13;16;13;19;19;2;4;70;367;35;1996
107;84;16;19;13;19;85;1;2;72;380;0;1996
86;84;10;11;10;11;19;2;3;36;187;0;7858
92;84;11;2;11;10;22;2;4;326;1716;0;7858
92;84;2;10;11;10;85;4;4;321;1691;0;7858
105;84;15;9;15;19;20;2;1;313;1649;0;7589
105;84;9;19;15;19;79;1;1;41;216;0;7589
114;84;19;15;19;15;4;1;2;65;341;0;7589
113;84;2;4;2;4;20;4;2;211;1112;0;2076
116;84;4;2;4;2;11;1;3;23;119;0;2076
119;84;14;1;14;10;24;2;4;372;1960;0;5096
119;84;1;10;14;10;84;3;1;188;989;0;5096
125;84;10;11;10;14;16;4;1;202;1064;0;5096
125;84;11;14;10;14;98;1;4;268;1412;0;5096
124;84;18;12;18;9;11;3;2;160;842;0;9412
124;84;12;9;18;9;90;3;4;129;677;0;9412
130;84;9;18;9;18;11;4;3;293;1544;73;9412
135;84;8;10;8;3;12;1;2;107;564;0;1160
135;84;10;3;8;3;96;3;4;58;303;0;1160
136;84;3;8;3;8;2;3;1;100;528;0;1160
149;84;18;19;18;19;1;1;2;50;265;0;6567
154;84;19;6;19;18;21;4;1;6;29;0;6567
154;84;6;18;19;18;78;2;2;369;1942;0;6567
156;84;1;3;1;3;14;4;3;132;697;0;7437
165;84;3;1;3;1;19;2;1;367;1931;0;7437
158;84;9;4;9;4;11;4;2;95;501;0;6184
160;84;4;9;4;9;8;4;1;320;1685;0;6184
177;84;14;17;14;18;7;4;1;158;830;0;9737
177;84;17;18;14;18;88;1;3;108;570;0;9737
179;84;18;3;18;14;21;3;2;296;1557;0;9737
179;84;3;14;18;14;92;1;3;284;1495;0;9737
170;84;5;3;5;3;8;3;1;322;1694;0;6420
173;84;3;8;3;5;22;1;3;14;72;0;6420
173;84;8;5;3;5;80;1;1;338;1778;0;6420
173;84;4;13;4;15;2;2;2;126;664;0;1421
173;84;13;15;4;15;78;4;4;157;826;0;1421
176;84;15;12;15;4;1;1;4;137;720;0;1421
176;84;12;4;15;4;88;4;4;259;1363;0;1421
11;85;15;20;15;5;5;2;4;49;259;0;1651
11;85;20;5;15;5;77;1;4;102;536;0;1651
12;85;5;6;5;15;16;2;4;90;472;0;1651
12;85;6;15;5;15;81;2;3;189;994;64;1651
10;85;9;5;9;4;22;2;2;321;1692;0;332
10;85;5;4;9;4;98;3;4;365;1920;0;332
16;85;4;7;4;9;6;3;3;33;173;0;332
16;85;7;9;4;9;86;3;1;150;788;33;332
42;85;14;10;14;18;11;2;4;98;516;0;1441
42;85;10;18;14;18;84;1;1;250;1315;43;1441
49;85;18;4;18;14;11;2;2;162;853;0;1441
49;85;4;14;18;14;84;3;3;368;1937;0;1441
32;85;11;1;11;15;14;4;3;111;582;0;8793
32;85;1;15;11;15;82;2;4;316;1663;0;8793
35;85;15;11;15;11;4;2;2;310;1632;0;8793
54;85;18;16;18;16;16;4;2;261;1373;0;6586
55;85;16;19;16;18;4;4;2;19;98;0;6586
55;85;19;18;16;18;98;1;3;351;1848;68;6586
46;85;11;13;11;1;2;4;4;48;255;0;7773
46;85;13;1;11;1;94;3;2;377;1985;0;7773
55;85;1;7;1;11;23;1;1;195;1028;1;7773
55;85;7;11;1;11;88;2;4;117;616;0;7773
66;85;11;2;11;2;8;4;4;179;943;0;2710
67;85;2;11;2;11;3;3;2;268;1412;0;2710
58;85;9;7;9;17;22;3;1;171;902;0;9861
58;85;7;17;9;17;90;3;1;105;554;43;9861
65;85;17;9;17;9;6;3;1;238;1250;0;9861
72;85;4;9;4;9;3;2;2;238;1254;10;7554
79;85;9;4;9;4;7;3;2;22;115;53;7554
66;85;3;2;3;14;13;4;4;369;1941;0;4
66;85;2;14;3;14;89;3;1;295;1550;0;4
73;85;14;3;14;3;16;1;4;241;1270;0;4
99;85;18;12;18;12;2;4;2;252;1324;0;4751
109;85;12;18;12;18;9;1;2;148;780;0;4751
86;85;11;14;11;4;23;4;1;230;1208;0;9178
86;85;14;4;11;4;89;4;2;39;206;90;9178
90;85;4;11;4;11;18;1;1;206;1083;0;9178
110;85;17;4;17;18;15;3;1;38;198;0;1780
110;85;4;18;17;18;87;4;2;142;748;0;1780
116;85;18;1;18;17;5;4;2;171;900;0;1780
116;85;1;17;18;17;76;3;3;92;486;0;1780
111;85;13;5;13;5;19;1;1;152;798;0;3812
113;85;5;13;5;13;20;1;2;279;1471;0;3812
110;85;18;20;18;20;9;1;2;111;583;0;7930
111;85;20;18;20;18;7;3;4;54;283;97;7930
119;85;17;4;17;4;15;1;2;76;399;0;7531
122;85;4;19;4;17;9;2;1;197;1037;0;7531
122;85;19;17;4;17;80;2;2;260;1367;90;7531
116;85;13;10;13;11;18;1;2;265;1394;0;5369
116;85;10;11;13;11;91;1;1;35;184;0;5369
118;85;11;13;11;13;1;1;4;301;1586;0;5369
148;85;12;17;12;17;6;4;1;279;1470;0;3123
158;85;17;6;17;12;4;2;3;373;1961;0;3123
158;85;6;12;17;12;99;3;3;156;823;0;3123
135;85;17;13;17;13;13;1;4;336;1770;0;9569
145;85;13;17;13;17;14;3;1;15;81;31;9569
148;85;3;14;3;14;20;4;4;13;67;0;6982
154;85;14;3;14;3;20;2;3;211;1113;87;6982
155;85;20;8;20;12;4;4;1;335;1765;0;864
155;85;8;12;20;12;93;2;1;258;1360;0;864
159;85;12;20;12;20;1;2;2;294;1547;0;864
173;85;9;7;9;10;11;3;4;143;755;0;8665
173;85;7;10;9;10;82;4;4;372;1959;0;8665
174;85;10;9;10;9;13;1;2;100;527;0;8665
163;85;10;7;10;7;2;1;2;201;1060;0;2701
170;85;7;10;7;10;17;1;2;320;1686;0;2701
183;85;15;9;15;20;11;3;1;96;505;0;8088
183;85;9;20;15;20;83;2;2;311;1637;9;8088
177;85;10;1;10;1;20;4;2;360;1896;0;5635
179;85;1;15;1;10;7;3;4;35;185;0;5635
179;85;15;10;1;10;97;3;3;234;1230;0;5635
23;86;10;7;10;12;17;1;2;319;1681;0;7860
23;86;7;12;10;12;89;4;2;253;1329;0;7860
31;86;12;10;12;10;14;2;4;186;979;0;7860
33;86;9;18;9;18;15;1;1;101;534;0;2840
36;86;18;9;18;9;2;1;2;198;1041;91;2840
19;86;9;4;9;4;18;2;2;85;446;0;6192
20;86;4;9;4;9;17;3;2;44;234;0;6192
29;86;5;12;5;7;7;3;2;301;1584;9;3822
29;86;12;7;5;7;77;1;2;59;312;0;3822
36;86;7;5;7;5;13;3;1;263;1385;0;3822
32;86;16;12;16;12;20;4;4;246;1294;0;1878
38;86;12;13;12;16;24;1;1;192;1009;0;1878
38;86;13;16;12;16;99;4;1;109;573;10;1878
59;86;5;18;5;9;1;2;2;341;1793;0;5705
59;86;18;9;5;9;91;1;1;127;666;0;5705
66;86;9;5;9;5;9;1;3;125;660;26;5705
67;86;8;19;8;19;7;1;3;165;867;0;9231
75;86;19;8;19;8;14;2;3;43;224;0;9231
60;86;18;11;18;15;16;3;2;190;999;0;3731
60;86;11;15;18;15;82;3;4;169;889;0;3731
61;86;15;12;15;18;18;2;2;32;167;0;3731
61;86;12;18;15;18;87;2;3;179;940;0;3731
58;86;15;12;15;12;13;4;3;179;940;0;2249
63;86;12;15;12;15;20;4;2;357;1878;0;2249
94;86;8;9;8;19;11;3;4;326;1715;0;8524
94;86;9;19;8;19;83;1;1;40;211;0;8524
96;86;19;17;19;8;15;1;1;322;1696;0;8524
96;86;17;8;19;8;85;3;3;165;868;0;8524
94;86;6;12;6;19;22;1;1;71;375;0;3249
94;86;12;19;6;19;98;1;1;180;946;0;3249
103;86;19;6;19;6;5;2;3;2;12;0;3249
95;86;17;5;17;2;13;1;3;345;1818;0;1114
95;86;5;2;17;2;82;2;2;251;1323;0;1114
104;86;2;17;2;17;12;3;3;156;822;0;1114
87;86;2;18;2;18;8;2;1;268;1411;0;1219
96;86;18;17;18;2;22;2;2;162;852;0;1219
96;86;17;2;18;2;76;3;4;168;884;0;1219
116;86;19;7;19;7;12;2;4;308;1622;0;8640
123;86;7;19;7;19;16;3;3;124;653;0;8640
104;86;15;16;15;4;24;2;2;111;585;0;4300
104;86;16;4;15;4;76;3;3;314;1654;0;4300
111;86;4;15;4;15;14;2;4;327;1723;0;4300
117;86;3;14;3;12;22;2;1;16;84;0;6997
117;86;14;12;3;12;92;1;4;262;1380;0;6997
118;86;12;3;12;3;13;1;3;279;1467;0;6997
123;86;1;3;1;3;5;4;3;350;1844;0;43
131;86;3;13;3;1;25;4;3;81;424;0;43
131;86;13;1;3;1;86;1;2;196;1032;0;43
136;86;17;9;17;9;4;3;1;233;1227;0;7580
137;86;9;10;9;17;18;4;2;366;1925;0;7580
137;86;10;17;9;17;86;4;2;198;1041;0;7580
150;86;19;16;19;1;16;3;2;128;676;0;447
150;86;16;1;19;1;98;2;2;264;1387;0;447
155;86;1;9;1;19;11;4;3;80;419;0;447
155;86;9;19;1;19;80;1;4;231;1216;0;447
146;86;8;13;8;3;6;2;4;242;1274;0;4224
146;86;13;3;8;3;91;2;4;235;1239;0;4224
151;86;3;19;3;8;14;3;2;75;395;0;4224
151;86;19;8;3;8;98;1;3;220;1159;0;4224
171;86;20;10;20;2;12;1;2;240;1261;0;6841
171;86;10;2;20;2;81;3;4;214;1126;0;6841
179;86;2;20;2;20;17;1;2;370;1945;0;6841
178;86;11;8;11;6;14;4;4;256;1347;0;7958
178;86;8;6;11;6;90;3;3;327;1722;75;7958
158;86;4;2;4;8;23;4;2;245;1292;0;1239
158;86;2;8;4;8;90;4;3;34;177;0;1239
167;86;8;9;8;4;19;2;3;288;1516;0;1239
167;86;9;4;8;4;86;1;1;54;282;0;1239
180;86;9;11;9;11;9;2;1;232;1219;0;5785
183;86;11;15;11;9;13;3;2;360;1894;0;5785
183;86;15;9;11;9;81;1;1;366;1928;0;5785
180;86;10;9;10;9;6;1;1;7;35;0;6566
19;87;13;19;13;19;13;1;3;43;226;0;7314
29;87;19;10;19;13;6;2;3;294;1547;0;7314
29;87;10;13;19;13;78;3;3;343;1807;0;7314
12;87;7;10;7;10;2;3;2;171;901;0;6595
14;87;10;7;10;7;16;1;4;279;1470;0;6595
